Filename,Quality_Label,MQ-3_R1 (kOhm)_mean,MQ-3_R1 (kOhm)_std,MQ-3_R1 (kOhm)_min,MQ-3_R1 (kOhm)_max,MQ-3_R1 (kOhm)_median,MQ-4_R1 (kOhm)_mean,MQ-4_R1 (kOhm)_std,MQ-4_R1 (kOhm)_min,MQ-4_R1 (kOhm)_max,MQ-4_R1 (kOhm)_median,MQ-6_R1 (kOhm)_mean,MQ-6_R1 (kOhm)_std,MQ-6_R1 (kOhm)_min,MQ-6_R1 (kOhm)_max,MQ-6_R1 (kOhm)_median,MQ-3_R2 (kOhm)_mean,MQ-3_R2 (kOhm)_std,MQ-3_R2 (kOhm)_min,MQ-3_R2 (kOhm)_max,MQ-3_R2 (kOhm)_median,MQ-4_R2 (kOhm)_mean,MQ-4_R2 (kOhm)_std,MQ-4_R2 (kOhm)_min,MQ-4_R2 (kOhm)_max,MQ-4_R2 (kOhm)_median,MQ-6_R2 (kOhm)_mean,MQ-6_R2 (kOhm)_std,MQ-6_R2 (kOhm)_min,MQ-6_R2 (kOhm)_max,MQ-6_R2 (kOhm)_median
LQ_Wine11-B02_R03.txt,LQ,2.6520497173144877,2.347766557733725,0.7364,9.2988,1.4099,18.7015722614841,6.976716393198017,11.502,33.4665,15.5236,29.17924233215547,17.20155074372027,12.7924,69.8642,21.8585,7.488014381625442,4.192696216396443,3.8099,19.0695,5.60685,12.575158127208482,5.758825529594892,6.5945,25.751,10.29615,20.821449045936397,12.65773610765834,8.561,51.4281,15.7254
LQ_Wine02-B02_R05.txt,LQ,3.141692190812721,2.682062620862166,0.9521,10.6285,1.7449,20.769364628975264,7.360584706501724,12.9725,35.913,17.5278,32.73410766784452,18.19554537985254,14.6627,75.0957,25.37755,9.613650989399293,4.824277587537458,5.28,22.7624,7.5136,15.534919858657243,6.129641493203424,8.9175,29.033,13.311350000000001,24.23610363957597,13.81595246107913,10.1941,57.0816,19.1339
LQ_Wine11-B02_R01.txt,LQ,2.130934240282685,2.09927564610313,0.4386,8.1104,1.05065,16.9498754770318,6.390396614669651,10.2904,30.6232,14.25245,27.016788869257944,16.044178227297113,11.53,64.7905,20.415599999999998,6.234046219081272,3.893126699546072,2.9087,17.0965,4.440250000000001,11.103802049469964,5.1398984590064085,5.8299,22.7299,9.107099999999999,18.32264526501767,11.477907944813449,7.2955,45.7125,13.757349999999999
LQ_Wine11-B01_R04.txt,LQ,2.792517597173145,2.530584421106097,0.7303,9.8751,1.4468999999999999,19.093103427561836,6.70321722023539,11.9646,33.0708,16.1577,29.945925724381624,16.660097537773037,13.5987,68.6915,23.1506,8.224832791519434,4.31460699327753,4.3341,20.0106,6.34345,13.787962261484099,5.58327517546333,7.8094,26.2295,11.76315,21.931229363957595,12.511751712731918,9.3074,51.5865,17.1864
LQ_Wine10-B05_R08.txt,LQ,3.065282190812721,2.443576664455879,1.0514,9.9588,1.8846,17.111840671378094,6.525782903006758,10.0233,31.4856,14.6602,24.254133568904596,14.91236627764534,9.6767,61.1505,18.35505,8.003599787985864,4.207775906500764,4.1203,19.5651,6.23435,11.331750070671378,5.257872461550903,5.9136,23.7727,9.4094,18.380760989399292,11.275362948667135,6.9547,46.1183,14.0656
LQ_Wine11-B02_R11.txt,LQ,3.539294664310954,2.0603764757490883,1.6756,9.4257,2.6334,19.74522526501767,6.835234704557853,11.926,34.5721,17.36345,28.011604169611314,15.282687196780934,11.8462,64.9011,22.54315,10.846676395759717,4.205443679819028,6.641,22.1424,9.2586,12.971514028268553,5.453951756113261,6.7319,25.5597,11.2944,20.735886466431094,11.365292065581082,8.4791,48.44,16.7985
LQ_Wine11-B01_R09.txt,LQ,2.58534222614841,2.1872319429159077,0.7941,8.8402,1.4598,17.130675547703177,6.684334871207805,10.1108,31.9374,14.2786,24.473521484098942,15.400173627061214,9.89,61.9901,17.91335,7.250596254416961,3.9386156398520513,3.7397,18.0941,5.5,10.985116501766784,5.374711124187905,5.4769,23.6604,8.9422,17.646878939929326,11.055813534839741,6.7303,44.7973,13.24545
LQ_Wine02-B03_R02.txt,LQ,3.535091378091873,2.8427284811080376,1.1862,11.4642,2.0717,22.282998833922264,7.141055866733961,14.3441,36.8026,19.46475,36.746483427561834,18.76516329359756,17.2495,79.0071,29.8789,9.214577314487633,5.003372663285661,4.7158,23.1715,7.1154,16.656830141342756,6.111040373820378,9.7364,29.8806,14.7081,27.470219858657245,14.472810673885121,11.8899,60.4867,22.6189
LQ_Wine11-B04_R02.txt,LQ,2.326513533568905,2.227736078911123,0.5544,8.6407,1.16025,18.21456749116608,6.953730679597266,11.0111,33.1833,15.084299999999999,28.197365583038867,16.823853422591124,12.1068,68.379,20.939,6.76134703180212,3.961311975664588,3.3362,17.7204,4.9693000000000005,12.982918975265017,5.655399976892833,7.0854,25.937,10.774799999999999,20.644836925795055,12.583508262981418,8.2412,51.1917,15.6546
LQ_Wine11-B02_R08.txt,LQ,4.495495053003534,3.3267917952453145,1.7713,13.8156,2.8036000000000003,21.894219752650177,7.30300393039091,14.0211,36.9537,18.78315,33.04936491166078,18.263091886747148,14.7299,75.6238,25.795949999999998,10.583845759717313,5.431281183322192,5.6203,25.6058,8.3003,15.397177208480564,6.608987119652079,8.3307,30.1616,12.9845,25.236501024734984,14.334818213682759,10.6066,59.3066,19.9589
LQ_Wine02-B02_R08.txt,LQ,4.248480282685512,3.3132001313607446,1.5611,13.4802,2.5500499999999997,21.258128657243816,6.9467433129738545,13.7587,35.3257,18.3305,32.20477116607774,17.63959023345344,14.5566,73.1716,25.2397,10.155043604240285,5.387271402942684,5.2103,25.0475,7.9438,15.03505448763251,6.382948724673899,8.1652,29.1922,12.7235,24.445941378091874,13.818348691281344,10.3284,57.1734,19.393549999999998
LQ_Wine02-B02_R07.txt,LQ,3.604826360424028,2.6877253033737913,1.4268,11.2359,2.2342,20.603814169611308,7.386509165690696,12.7675,36.1222,17.44885,31.366405759717313,17.802374986181565,13.7293,73.3579,24.2185,9.427881943462896,4.834745700029581,5.0635,22.7154,7.34975,14.869483003533569,6.1830864118129885,8.2415,28.5621,12.598849999999999,23.46647780918728,13.487737207339656,9.7771,55.6942,18.3646
LQ_Wine11-B01_R07.txt,LQ,4.360971766784452,3.2728783075878796,1.7531,13.5764,2.66455,20.819008657243817,7.304043988385914,13.2535,35.9547,17.401600000000002,30.496070530035336,18.18250431871586,13.2564,73.5717,22.76245,10.851902508833922,5.433072280106324,5.8663,25.546,8.58435,14.040961731448762,6.454750177190033,7.4006,28.2456,11.3607,22.923031731448763,13.69905252023832,9.4721,56.1035,17.6005
LQ_Wine02-B01_R01.txt,LQ,2.6957752650176676,2.3113235169661537,0.785,9.391,1.5343,17.990867526501766,6.037450822895778,11.3036,30.9817,15.7527,29.298360989399296,15.853979811775284,13.3112,66.5025,23.2525,7.363295830388692,4.269251100679628,3.5929,19.3434,5.47895,12.070676466431095,5.0169099139607525,6.5902,23.3824,10.289000000000001,20.189300530035336,11.569117444683004,8.4057,47.4784,15.98385
LQ_Wine02-B03_R07.txt,LQ,2.9950496466431096,2.45213041350738,1.0203,9.9737,1.74485,19.01577219081272,7.5053681931514244,11.319,34.9814,15.673300000000001,28.43475144876325,17.401028048670405,11.7691,70.4119,21.11545,8.220878869257952,4.412380138987963,4.2996,20.3813,6.2542,13.381485724381625,6.013735854535359,7.1374,26.942,11.0187,21.282734593639578,13.152370293830371,8.422,53.526,16.0368
LQ_Wine10-B05_R10.txt,LQ,2.1440380918727917,2.118337718489932,0.3915,8.0971,1.0756000000000001,16.939022791519434,6.730185591017302,9.8027,31.6441,14.19295,24.662386572438162,15.302482179449687,9.7534,62.0108,18.393250000000002,6.4117499646643115,3.720537517422578,3.0957,16.706,4.7451,11.419234558303886,5.531445496197677,5.6802,24.4141,9.31145,18.140547985865723,11.495767565700774,6.6892,46.6117,13.61175
LQ_Wine11-B03_R07.txt,LQ,2.7914183392226146,2.4617720841372814,0.694,9.6561,1.4727000000000001,18.905484452296818,7.180536526991537,11.4615,34.0911,15.722100000000001,28.786506289752644,16.975612299716175,12.261,69.2741,21.746,8.150792508833922,4.303232850243532,4.1905,20.156,6.26475,13.666012084805654,5.939445367247255,7.4958,27.1676,11.3591,21.706302438162542,13.016457360804953,8.7346,53.0936,16.57465
LQ_Wine11-B03_R06.txt,LQ,2.567942932862191,2.234343858407017,0.7424,8.9803,1.4155,17.960461660777387,7.053182487439309,10.686,33.3718,14.81965,26.871064558303885,16.606999576347953,11.2423,67.1037,19.80205,7.1642030035335695,3.92798459214486,3.6913,18.1413,5.4237,13.047163533568906,5.688999387417591,7.117,26.1386,10.879,19.66954144876325,12.239625309583596,7.7116,49.85,14.8052
LQ_Wine11-B01_R08.txt,LQ,2.907628621908127,2.413811195863493,0.98,9.7593,1.6838,17.964382084805653,7.066832080903693,10.7599,33.2773,14.735,25.485245335689044,16.26023282480934,10.3529,64.7905,18.40045,7.863973038869259,4.165274287880851,4.1684,19.3484,6.01395,11.715426254416961,5.742181827216759,5.9321,25.1154,9.43225,18.946966466431096,12.043167178109602,7.3788,48.8792,14.06175
LQ_Wine11-B03_R12.txt,LQ,2.5899395759717314,2.2651119792665875,0.7348,9.0169,1.393,17.913936077738516,6.829278647730262,10.8104,32.8567,14.899000000000001,27.73458109540636,16.458637739645546,11.9,67.2203,20.8904,7.893197067137809,5.035020547534219,3.9513,27.7665,5.736,12.305036183745582,5.589371533996098,6.4801,25.3634,10.160499999999999,20.41335003533569,12.33689757296763,8.2734,50.4915,15.5551
LQ_Wine02-B01_R03.txt,LQ,3.719479151943463,2.8801999233715705,1.3306,11.6857,2.2402499999999996,22.01986961130742,6.804581369043013,14.5897,35.8922,19.1604,36.55117074204947,18.389824844291812,17.6604,78.4122,29.537799999999997,9.875263003533568,5.023287692446802,5.2517,23.6004,7.7804,15.828900459363958,6.117009080666956,8.8579,29.0568,13.7713,26.707996325088335,13.842178353798483,11.9574,58.4625,21.9688
LQ_Wine11-B02_R09.txt,LQ,3.180045971731449,2.6259614856635687,1.0936,10.6222,1.80535,19.670820989399292,7.197139073269558,12.3096,34.7909,16.3808,28.726501413427567,17.28323977754462,12.4132,69.5191,21.2001,8.734592791519434,4.571142041084623,4.6844,21.2631,6.67595,13.244999010600708,6.075254291560578,7.0314,27.0654,10.8596,21.538564028268553,13.004480511343434,8.8486,52.8957,16.3836
LQ_Wine02-B01_R09.txt,LQ,3.38335593639576,2.633518862407309,1.2447,10.8992,2.05305,18.92706667844523,7.303134123506641,11.2116,34.8109,15.6957,27.305655653710247,16.892095974927848,11.168,68.2116,20.083199999999998,8.79503445229682,4.551194463600855,4.6761,21.3126,6.8494,12.50926431095406,5.991551825190771,6.2926,26.6043,10.236,20.301394063604242,12.599153366607009,7.9149,51.2546,15.2311
LQ_Wine11-B04_R06.txt,LQ,3.0517873498233214,2.529909272292768,0.9862,10.307,1.74655,19.440927279151943,7.1598452491090265,11.8587,34.5325,16.302599999999998,29.799456749116608,17.17357411922313,12.8813,70.6379,22.8566,8.218398621908127,4.407102313159796,4.259,20.6463,6.3081499999999995,14.27514081272085,5.931042934193952,7.8645,27.5585,12.1003,22.086436254416963,12.868876669288865,8.9972,52.978,17.23375
LQ_Wine12-B01_R09.txt,LQ,2.0900431448763253,2.0055629227358267,0.4815,7.8599,1.0188,16.66472438162544,7.023371076400906,9.6156,32.4065,13.40475,23.54535561837456,15.494789755076644,9.3189,62.0523,16.673099999999998,6.38744371024735,3.6603395235155523,3.2275,16.5441,4.7011,10.924333498233215,5.604338575248446,5.4414,24.2279,8.5752,17.329580282685512,11.463674102396647,6.4096,46.2819,12.48975
LQ_Wine11-B01_R01.txt,LQ,2.618903992932862,2.437328370737663,0.6714,9.5274,1.3201999999999998,19.57566777385159,7.055533223006443,12.1948,34.1203,16.442300000000003,31.64686003533569,17.806100463487542,14.3036,72.7222,24.35355,7.355099222614841,4.323156452959052,3.6083,19.4439,5.3852,13.876200989399294,5.853910136717026,7.7737,26.8986,11.62885,22.968783533568903,13.411944439532357,9.6767,54.4574,17.8341
LQ_Wine02-B01_R08.txt,LQ,3.448048268551237,2.7356657911906983,1.2178,11.21,2.1049499999999997,16.564284982332158,6.215849299721732,10.3854,30.12,13.625499999999999,22.60311816254417,14.72389531803741,9.2672,58.6719,16.124000000000002,8.972866890459365,4.789645523648004,4.7262,21.9546,6.870150000000001,10.702463745583039,5.1679035557131385,5.8217,22.9752,8.433,16.431077279151943,10.737448895719261,6.4926,43.2382,11.937100000000001
LQ_Wine02-B01_R06.txt,LQ,2.7483557243816255,2.3875669283764487,0.843,9.4402,1.4638,15.750569116607775,6.1676389302075245,9.5257,29.1284,12.823599999999999,23.406081978798586,14.677016819795787,10.0038,58.8248,16.8626,7.040894628975265,4.162669171714453,3.5412,18.3694,5.0388,10.314183886925797,5.1341947775590775,5.281,22.3646,8.1677,17.312557243816254,10.880296548200267,7.0262,43.9957,12.776399999999999
LQ_Wine11-B03_R05.txt,LQ,2.595682473498233,2.41840324391905,0.6804,9.3823,1.3218,19.28432144876325,7.280006010190417,11.7537,34.3944,16.05555,29.562140424028268,17.507652130880153,12.7144,70.9155,22.1939,7.996459081272086,4.257650341406501,4.1985,19.7023,6.1667000000000005,14.145540388692579,5.982721598681992,7.9005,27.5585,11.860299999999999,21.827674028268554,13.183267582336336,8.8821,53.5093,16.642400000000002
LQ_Wine02-B03_R01.txt,LQ,3.776818727915195,2.9714230786651656,1.3322,12.1171,2.2402499999999996,22.84128696113074,7.030840686652764,15.1315,37.0513,19.9128,38.98489318021201,19.12656823511894,19.0152,82.1539,31.8534,9.65925890459364,5.382613057783689,4.9055,24.572,7.283,16.788825265017667,6.235647715050014,9.8888,30.1034,14.5251,27.831140742049463,14.557160253914878,12.4584,61.1302,22.815350000000002
LQ_Wine10-B05_R07.txt,LQ,3.4452046289752656,2.7336586124599793,1.24,11.0298,2.0513,20.679197349823323,7.057361154870043,13.0207,35.4995,17.900399999999998,32.6056283745583,17.42647656945667,14.7655,73.7059,25.98765,9.144050954063605,4.869544816654961,4.7514,22.6218,7.06955,15.329434876325088,6.0386874694521095,8.5942,28.8278,13.2991,25.045652614840993,13.611519830432007,10.5692,57.0816,20.174300000000002
LQ_Wine02-B03_R10.txt,LQ,3.4261512720848053,2.542936329909715,1.3067,10.7224,2.1664000000000003,19.9389383745583,7.605481927438062,11.8683,36.2485,16.7447,28.853776042402824,17.442784249382036,11.7624,70.9155,21.7095,9.223502014134276,4.699813177224441,4.8927,22.0227,7.2277,12.932335300353357,6.130900800564041,6.5296,27.0436,10.612449999999999,20.875635335689044,12.6281446888056,8.113,51.5389,15.9712
LQ_Wine11-B01_R10.txt,LQ,2.982905371024735,2.327437185652066,1.0873,9.6121,1.8087,17.436794487632508,6.5662059372353845,10.4288,31.8303,14.7158,25.42253572438162,15.50905460214156,10.4824,63.2287,19.02505,8.814043003533568,4.367430668412743,4.8821,20.625,6.89465,11.459682544169613,5.3391722954295044,5.84,23.8667,9.4796,18.646926077738517,11.192873193246243,7.3207,45.9418,14.2727
LQ_Wine02-B01_R11.txt,LQ,2.471819469964664,1.9505408295387845,0.8951,8.0335,1.4994,13.672127208480566,5.7116573648545845,7.8118,26.7977,11.30515,19.13903254416961,12.653932930394342,7.4855,51.0662,13.6471,7.248397703180212,3.77033634475804,4.0823,17.5821,5.4756,8.85291886925795,4.578179820660699,4.3146,19.8664,7.0,14.32777445229682,9.336715927957325,5.4579,37.9192,10.4175
LQ_Wine02-B01_R05.txt,LQ,3.258551731448763,2.8095026642157843,1.0468,11.0747,1.71925,20.799369893992935,7.3780621160206925,13.25,35.9026,17.26735,32.9348051590106,18.598096002465944,15.0854,75.8479,24.98585,9.155171060070673,4.786076028723132,4.9459,22.0739,7.01755,15.18672109540636,6.196810085995736,8.7216,28.8829,12.779399999999999,24.273480530035332,13.956554921939684,10.5227,57.1918,18.9069
LQ_Wine02-B03_R09.txt,LQ,3.3944845583038865,2.7025315952807474,1.2257,11.0811,2.0031,20.30865,7.367714452681465,12.5452,36.0593,17.17175,29.952667455830387,17.670881890558995,12.9636,72.4337,22.5344,9.151098621908128,4.821801888395909,4.8124,22.78,7.05835,13.73183816254417,6.244500759690852,7.1805,28.131,11.4304,22.447398975265017,13.318746022725286,9.1188,54.8018,17.303849999999997
LQ_Wine11-B01_R06.txt,LQ,2.79283222614841,2.3047119149783386,0.9213,9.365,1.6174,18.105572720848055,7.219608735816157,10.6359,34.0425,14.9476,26.66909233215548,16.47271249404141,10.8738,66.7559,19.79175,7.620340424028268,4.139413766531847,3.979,19.1687,5.7834,12.779991943462898,5.892654073719761,6.7121,26.3843,10.423,19.70467522968198,12.35203075886258,7.6419,50.2764,14.72195
LQ_Wine11-B02_R05.txt,LQ,3.160568268551237,2.6571025992360395,1.0141,10.6035,1.783,20.5428703180212,7.2029450950511436,12.9622,35.285,17.32095,32.13622798586572,17.986200360966663,14.5409,73.9482,24.7091,9.515882473498234,4.737900846626863,5.3062,22.5985,7.4613,14.892702579505299,6.066417831982817,8.453,28.3224,12.587050000000001,23.638014275618378,13.53880536166208,10.1062,55.8006,18.4724
LQ_Wine10-B05_R06.txt,LQ,3.2697786925795054,2.6174154859536514,1.1705,10.6472,1.9130500000000001,20.00987455830389,7.377774490205288,12.2308,35.4995,16.764200000000002,30.99979770318021,17.86700203453139,13.4654,73.3313,23.7964,8.65140332155477,4.583316692714498,4.6115,21.3566,6.6639,14.181092826855124,6.24879905728501,7.6292,28.2227,11.78225,22.95450180212014,13.47243324722683,9.4402,55.412,17.8877
LQ_Wine11-B01_R02.txt,LQ,2.6875048763250886,2.375823840749531,0.7424,9.3419,1.4195,17.935293038869258,6.53685936421726,11.1567,31.8214,14.95345,28.453278975265018,16.525678281886723,12.5947,67.5013,21.34285,7.453888692579506,4.224685175876393,3.7339,19.0645,5.5222,11.86638703180212,5.408802761614842,6.3243,24.2599,9.732199999999999,20.41593176678445,12.138294938827707,8.4982,49.7291,15.62345
LQ_Wine02-B02_R03.txt,LQ,2.763426501766785,2.395671352695959,0.7941,9.6532,1.5051,19.134106395759716,6.924653781625587,11.8204,33.7817,16.126350000000002,30.184658303886927,17.36155228902592,13.2055,71.6042,23.04325,9.733821272084807,7.569084583288675,4.1403,30.1566,6.12485,12.826789681978797,6.028161557836126,6.5275,26.5402,10.481,21.882388975265016,12.808493515489223,8.9157,52.6497,17.05175
LQ_Wine12-B01_R02.txt,LQ,1.533244028268551,1.8308838957843219,0.0955,6.6868,0.5954999999999999,15.42001706713781,6.316027335897694,8.9435,29.5055,12.723500000000001,22.94666445229682,14.42744571682756,9.2357,58.4625,16.98255,18.940096537102473,5.2726013256318565,11.5465,31.5995,17.335549999999998,10.048506855123673,4.925696172985477,5.075,21.9085,8.1309,16.869387632508833,10.738398085468624,6.2261,43.2507,12.62105
LQ_Wine02-B03_R11.txt,LQ,3.5596343462897524,2.761716618092857,1.2717,11.4019,2.1399,20.79381897526502,7.616334757892474,12.6459,36.878,17.550449999999998,31.705241872791518,18.419847167845617,13.4802,75.6518,24.2342,10.146340600706713,5.140153499945242,5.4646,24.3378,7.9649,14.760969540636042,6.528216985053103,7.7642,29.5541,12.37395,23.602591590106005,13.77514561649309,9.4692,56.8257,18.5325
LQ_Wine11-B01_R05.txt,LQ,2.4922412367491167,2.1821029087046586,0.7258,8.7263,1.3586,16.737928904593637,6.575320850449894,9.9587,31.189,13.8839,25.114255053003532,15.454810789585512,10.4762,62.6154,18.51565,6.841503074204947,3.7800064410314693,3.5316,17.3855,5.17995,11.556811625441698,5.286984230483238,6.1245,23.873,9.5284,18.122460353356892,11.28748843304602,7.1727,45.996,13.632200000000001
LQ_Wine12-B01_R03.txt,LQ,1.4025551236749116,1.7604540884800342,0.0555,6.4974,0.49265000000000003,14.391728727915194,6.153467148824538,8.1996,28.2994,11.6257,20.928992014134273,13.700888971897458,8.2385,55.0621,15.01895,5.443823816254418,3.097151377879769,2.6815,14.1191,4.06835,9.781064522968197,4.802679978165117,5.0293,21.3068,7.7963000000000005,15.15881961130742,10.123423987780354,5.6225,40.7646,10.997900000000001
LQ_Wine02-B02_R10.txt,LQ,3.1486626501766786,2.452890120545952,1.139,10.1456,1.94575,19.05648929328622,7.049048808843222,11.4708,34.0911,16.28575,28.01143964664311,16.493634753875057,11.606,67.384,21.533749999999998,8.4683,4.4282460611045815,4.4813,20.5931,6.5595,12.493773462897526,5.816162711867808,6.3371,25.8128,10.3767,20.11236356890459,12.012157552941497,7.8887,49.1751,15.51995
LQ_Wine12-B01_R06.txt,LQ,2.4707874204946996,2.2277855504662214,0.6668,8.804,1.3338,18.014427455830386,7.014365030582681,10.6654,33.495,15.0765,26.275293286219082,16.1268926948992,10.6879,65.4583,19.615850000000002,7.109655477031803,4.012589593346696,3.5737,18.2123,5.3050999999999995,12.152225865724379,5.844607295460502,6.1266,25.9509,9.8735,19.31757014134276,12.093952349145253,7.3258,49.324,14.47645
LQ_Wine12-B01_R07.txt,LQ,2.2669125795053007,2.052542118665998,0.5903,8.2064,1.1973,17.035904204946995,7.103770402154921,9.7391,32.931,13.916699999999999,24.196718975265018,15.614317569839208,9.446,63.1436,17.53855,6.694835371024735,3.7148713682352756,3.4023,17.0473,5.057,11.229040848056538,5.661071699779578,5.5781,24.8374,8.9175,17.748809399293286,11.562478476792453,6.5571,46.9725,12.9833
LQ_Wine11-B03_R01.txt,LQ,2.4848433568904595,2.3598482740565587,0.6187,9.1871,1.2147,18.92059367491166,6.968791462747881,11.8236,33.3718,15.76295,30.41437734982332,17.84197600034445,13.5838,71.6042,22.833,6.877383886925795,4.289947132071105,3.2911,18.8334,4.8145,13.129936925795052,5.7425174021844025,7.3222,25.7647,10.7244,20.954218233215546,13.075017875010404,8.6958,51.7457,15.5447
LQ_Wine11-B04_R03.txt,LQ,2.43778148409894,2.1833557862333874,0.6593,8.6132,1.3115,17.560200565371023,6.787150633660196,10.5656,32.1438,14.5478,26.710026961130737,16.21077547939372,11.2975,65.2792,20.013199999999998,7.395252084805653,3.9314495185244946,3.9079,18.236,5.65165,11.44990332155477,5.407728673487766,6.0974,23.9612,9.2421,19.406063003533568,12.002813964318012,7.7271,48.7175,14.64105
LQ_Wine11-B04_R08.txt,LQ,3.3221820494699648,2.590758204897133,1.2273,10.591,1.9483,18.195201766784454,7.1204163744889835,10.8551,33.5045,15.01775,25.952032367491167,16.358565406145246,10.5133,65.2569,18.956,8.528121378091873,4.439810240918086,4.5597,20.5824,6.5559,11.947966431095407,5.8357523231467265,6.0062,25.4376,9.6676,19.504167950530036,12.222021407755372,7.629,49.4735,14.5488
LQ_Wine11-B03_R02.txt,LQ,2.5700234982332155,2.3038804315348598,0.7273,9.1217,1.4066999999999998,18.85611699646643,7.303422145825792,11.3901,34.4929,15.5538,29.26426204946996,17.683545777057773,12.6158,71.6556,21.6201,7.7808521554770325,4.175752943375373,4.2005,19.0893,5.84585,13.450565441696114,5.913303822038543,7.3544,26.9782,11.1521,21.25058812720848,13.104816803902802,8.5227,53.0936,15.990200000000002
LQ_Wine02-B02_R09.txt,LQ,2.7025268904593642,2.312386888460542,0.8017,9.2787,1.5075,17.51473042402827,7.060278196975077,10.179,33.0615,14.443750000000001,24.777976042402827,15.755743145836934,9.8097,63.314,18.115299999999998,7.634475477031803,3.984675141867981,3.9592,18.6097,5.93365,11.531813992932861,5.615808217952445,5.7084,24.7717,9.44305,18.57664296819788,11.720040593869832,7.0287,47.6487,13.9288
LQ_Wine11-B03_R09.txt,LQ,4.120481872791519,2.965395404003583,1.7201,12.4444,2.5934,21.967403745583038,7.609516703535038,13.8784,38.0466,18.7637,32.59713893992933,18.395321579226685,14.5566,76.186,25.0799,10.294715689045935,5.162452147229032,5.6337,24.4704,8.0586,14.994250459363956,6.482856536862262,8.0602,29.8149,12.67115,24.597897314487632,13.906316581776716,10.3929,57.8782,19.4943
LQ_Wine02-B02_R06.txt,LQ,2.6430682332155473,2.2952537866714158,0.7895,9.21,1.4913,17.667617915194345,6.785053416587016,10.5714,32.443,14.666,26.79416441696113,16.13675841522741,11.2521,65.7058,20.0676,7.198899081272084,3.9226833963115095,3.6777,18.1271,5.48005,12.543704240282684,5.512094282673775,6.7319,25.1822,10.4578,19.497769045936394,11.96381737227046,7.6496,48.7469,14.7615
LQ_Wine12-B01_R08.txt,LQ,2.3180101060070673,2.04089298257333,0.6292,8.2091,1.2574,16.868260141342756,7.066621182242153,9.6786,32.6628,13.648800000000001,23.65298745583039,15.544542917429053,9.2214,62.2808,16.862650000000002,6.791431413427562,3.7641619764776193,3.482,17.2495,5.0613,10.923218480565371,5.596593280425002,5.3786,24.3048,8.5917,17.342363851590108,11.423136685635766,6.4214,46.2956,12.58245
LQ_Wine11-B02_R04.txt,LQ,2.932599787985865,2.564912855436692,0.8859,10.1304,1.5254,20.048948975265017,7.295804316415913,12.4818,35.2138,16.66485,31.944871060070668,17.999802765449186,14.4394,74.219,24.4167,7.8043932155477025,4.506131760483526,3.9375,20.3971,5.7202,14.81168141342756,6.110043491108615,8.4055,28.2917,12.37065,23.741624664310955,13.788744017736072,10.0098,56.5533,18.4316
LQ_Wine11-B03_R03.txt,LQ,2.6031653003533575,2.3084134870943864,0.7379,9.1558,1.3698000000000001,18.82297604240283,6.994643160831364,11.6399,33.5045,15.6631,29.206902226148415,17.16900014445293,12.8208,69.8642,21.9037,7.30105632508834,4.117105631377808,3.7436,18.7359,5.4237,13.47545660777385,5.748237174787365,7.5284,26.4126,11.23765,21.13269558303887,12.767108650470336,8.7512,52.1627,15.990200000000002
LQ_Wine10-B05_R11.txt,LQ,2.7512694346289757,2.365924912970871,0.8231,9.5157,1.5579,18.57678628975265,7.318942200896698,10.7955,34.1886,15.5276,27.654795759717313,16.90004051837106,11.1325,68.379,20.7479,8.01559374558304,4.251162982509587,4.1243,19.7432,6.2075,13.072263109540636,6.107192187913285,6.5404,27.1383,10.888,21.047828233215547,12.82015180799044,7.9254,51.9536,16.233
LQ_Wine11-B03_R04.txt,LQ,2.8483504593639575,2.4406679996644813,0.8752,9.7653,1.597,18.35677151943463,7.04930659636132,11.1445,33.638,15.153099999999998,27.21731660777385,16.89201049827402,11.3105,67.9974,19.94085,8.025737950530035,4.140185649189847,4.3239,19.4036,6.2191,11.752349187279153,5.987942162621746,5.5861,25.5937,9.502600000000001,19.727792473498234,12.232849619622236,7.7687,49.9865,14.8211
